ts_epoch_ms,open,high,low,close,volume
1761323580000,68347.5,68360.0,68330.0,68337.5,2127
1761323640000,68337.5,68337.5,68330.0,68332.5,1440
1761323700000,68332.5,68335.0,68310.0,68312.5,1967
1761323760000,68310.0,68332.5,68310.0,68325.0,1539
1761323820000,68322.5,68330.0,68315.0,68327.5,1329
1761323880000,68325.0,68337.5,68322.5,68330.0,984
1761323940000,68327.5,68335.0,68320.0,68320.0,994
1761324000000,68322.5,68327.5,68317.5,68320.0,838
1761324060000,68317.5,68317.5,68290.0,68302.5,2908
1761324120000,68302.5,68307.5,68282.5,68292.5,1688
1761324180000,68292.5,68305.0,68290.0,68295.0,1227
1761324240000,68297.5,68297.5,68292.5,68295.0,881
1761324300000,68295.0,68317.5,68282.5,68315.0,1893
1761324360000,68317.5,68330.0,68315.0,68327.5,1719
1761324420000,68327.5,68347.5,68327.5,68337.5,2177
1761324480000,68340.0,68345.0,68330.0,68335.0,1538
1761324540000,68335.0,68360.0,68330.0,68355.0,1826
1761324600000,68357.5,68370.0,68355.0,68362.5,1944
1761324660000,68365.0,68390.0,68360.0,68367.5,3178
1761324720000,68367.5,68375.0,68365.0,68372.5,1133
1761324780000,68372.5,68380.0,68362.5,68362.5,1031
1761324840000,68365.0,68370.0,68357.5,68367.5,841
1761324900000,68367.5,68375.0,68365.0,68367.5,858
1761324960000,68367.5,68367.5,68345.0,68350.0,1549
1761325020000,68352.5,68357.5,68345.0,68347.5,836
1761325080000,68350.0,68362.5,68335.0,68360.0,1789
1761325140000,68362.5,68362.5,68357.5,68360.0,573
1761325200000,68357.5,68357.5,68350.0,68352.5,1158
1761325260000,68355.0,68380.0,68350.0,68370.0,1559
1761325320000,68372.5,68375.0,68360.0,68365.0,1086
1761325380000,68365.0,68367.5,68357.5,68357.5,1157
1761325440000,68360.0,68370.0,68355.0,68370.0,922
1761325500000,68370.0,68370.0,68355.0,68365.0,931
1761325560000,68365.0,68365.0,68350.0,68350.0,741
1761325620000,68350.0,68360.0,68350.0,68355.0,573
1761325680000,68355.0,68362.5,68347.5,68355.0,602
1761325740000,68355.0,68357.5,68345.0,68352.5,1050
1761325800000,68355.0,68375.0,68352.5,68372.5,1450
1761325860000,68372.5,68372.5,68345.0,68345.0,1379
1761325920000,68347.5,68352.5,68340.0,68340.0,1366
1761325980000,68342.5,68357.5,68340.0,68350.0,839
1761326040000,68352.5,68352.5,68332.5,68337.5,1106
1761326100000,68340.0,68340.0,68327.5,68327.5,1361
1761326160000,68330.0,68350.0,68327.5,68345.0,1126
1761326220000,68347.5,68350.0,68335.0,68337.5,935
1761326280000,68337.5,68360.0,68335.0,68360.0,1115
1761326340000,68360.0,68367.5,68357.5,68360.0,871
1761326400000,68360.0,68360.0,68345.0,68350.0,892
1761326460000,68350.0,68350.0,68340.0,68345.0,1072
1761326520000,68342.5,68345.0,68340.0,68342.5,638
1761326580000,68340.0,68365.0,68340.0,68362.5,1066
1761326640000,68365.0,68377.5,68362.5,68377.5,1733
1761326700000,68377.5,68387.5,68377.5,68380.0,1415
1761326760000,68382.5,68385.0,68367.5,68367.5,878
1761326820000,68370.0,68375.0,68367.5,68370.0,974
1761326880000,68370.0,68372.5,68362.5,68370.0,883
1761326940000,68370.0,68375.0,68365.0,68370.0,944
1761327000000,68370.0,68372.5,68357.5,68365.0,1112
1761327060000,68367.5,68377.5,68365.0,68375.0,1271
1761327120000,68375.0,68377.5,68367.5,68372.5,641
1761327180000,68375.0,68377.5,68370.0,68377.5,549
1761327240000,68377.5,68382.5,68375.0,68382.5,708
1761327300000,68380.0,68382.5,68372.5,68375.0,937
1761327360000,68377.5,68385.0,68377.5,68385.0,656
1761327420000,68382.5,68385.0,68377.5,68377.5,666
1761327480000,68380.0,68395.0,68380.0,68392.5,1369
1761327540000,68392.5,68392.5,68382.5,68392.5,927
1761327600000,68390.0,68392.5,68382.5,68390.0,913
1761327660000,68387.5,68390.0,68375.0,68380.0,953
1761327720000,68377.5,68377.5,68370.0,68372.5,1106
1761327780000,68372.5,68385.0,68370.0,68380.0,871
1761327840000,68382.5,68385.0,68372.5,68380.0,966
1761327900000,68377.5,68387.5,68372.5,68382.5,1362
1761327960000,68382.5,68392.5,68382.5,68385.0,1066
1761328020000,68385.0,68397.5,68380.0,68395.0,1166
1761328080000,68395.0,68400.0,68387.5,68400.0,1415
1761328140000,68400.0,68407.5,68395.0,68395.0,1576
1761328200000,68395.0,68397.5,68385.0,68392.5,990
1761328260000,68390.0,68392.5,68385.0,68390.0,604
1761328320000,68390.0,68392.5,68377.5,68380.0,842
1761328380000,68377.5,68387.5,68375.0,68382.5,1442
1761328440000,68382.5,68385.0,68377.5,68377.5,758
1761328500000,68380.0,68380.0,68370.0,68372.5,962
1761328560000,68372.5,68380.0,68370.0,68377.5,893
1761328620000,68375.0,68377.5,68370.0,68372.5,875
1761328680000,68370.0,68375.0,68367.5,68372.5,1174
1761328740000,68372.5,68372.5,68367.5,68367.5,1149
1761328800000,68367.5,68370.0,68357.5,68362.5,2248
1761328860000,68362.5,68372.5,68355.0,68370.0,1256
1761328920000,68370.0,68377.5,68367.5,68375.0,1300
1761328980000,68375.0,68375.0,68347.5,68350.0,3093
1761329040000,68352.5,68367.5,68352.5,68360.0,1068
1761329100000,68362.5,68375.0,68360.0,68372.5,1377
1761329160000,68372.5,68375.0,68365.0,68375.0,1005
1761329220000,68375.0,68382.5,68370.0,68382.5,943
1761329280000,68382.5,68390.0,68377.5,68382.5,1379
1761329340000,68380.0,68385.0,68367.5,68385.0,1125
1761329400000,68382.5,68390.0,68382.5,68387.5,1398
1761329460000,68385.0,68390.0,68380.0,68380.0,794
1761329520000,68380.0,68390.0,68380.0,68387.5,688
1761329580000,68387.5,68397.5,68385.0,68395.0,961
1761329640000,68395.0,68395.0,68380.0,68382.5,977
1761329700000,68380.0,68387.5,68380.0,68380.0,924
1761329760000,68380.0,68380.0,68367.5,68377.5,1028
1761329820000,68380.0,68385.0,68377.5,68382.5,555
1761329880000,68385.0,68392.5,68382.5,68382.5,862
1761329940000,68385.0,68390.0,68385.0,68387.5,618
1761330000000,68390.0,68395.0,68380.0,68385.0,788
1761330060000,68385.0,68387.5,68375.0,68375.0,1278
1761330120000,68375.0,68392.5,68375.0,68387.5,861
1761330180000,68390.0,68392.5,68387.5,68390.0,572
1761330240000,68390.0,68392.5,68382.5,68382.5,490
1761330300000,68385.0,68390.0,68382.5,68385.0,930
1761330360000,68387.5,68390.0,68380.0,68385.0,1010
1761330420000,68382.5,68387.5,68375.0,68377.5,1134
1761330480000,68377.5,68385.0,68372.5,68375.0,1087
1761330540000,68377.5,68380.0,68372.5,68377.5,589
1761330600000,68377.5,68385.0,68370.0,68370.0,1613
1761330660000,68370.0,68382.5,68367.5,68377.5,1242
1761330720000,68377.5,68380.0,68370.0,68375.0,904
1761330780000,68375.0,68390.0,68372.5,68385.0,763
1761330840000,68385.0,68392.5,68382.5,68382.5,874
1761330900000,68382.5,68395.0,68380.0,68387.5,1389
1761330960000,68387.5,68392.5,68385.0,68387.5,1054
1761331020000,68390.0,68390.0,68382.5,68385.0,397
1761331080000,68385.0,68387.5,68375.0,68377.5,647
1761331140000,68377.5,68385.0,68377.5,68380.0,653
1761331200000,68382.5,68382.5,68367.5,68372.5,1655
1761331260000,68372.5,68375.0,68367.5,68372.5,2017
1761331320000,68372.5,68375.0,68367.5,68367.5,639
1761331380000,68367.5,68372.5,68360.0,68367.5,1536
1761331440000,68367.5,68377.5,68365.0,68367.5,911
1761331500000,68367.5,68370.0,68347.5,68350.0,1791
1761331560000,68350.0,68355.0,68342.5,68342.5,2000
1761331620000,68340.0,68350.0,68332.5,68342.5,2021
1761331680000,68345.0,68357.5,68340.0,68355.0,2237
1761331740000,68355.0,68360.0,68350.0,68357.5,1252
1761331800000,68357.5,68357.5,68345.0,68350.0,1924
1761331860000,68347.5,68362.5,68345.0,68357.5,1774
1761331920000,68357.5,68365.0,68352.5,68360.0,1378
1761331980000,68360.0,68367.5,68355.0,68367.5,771
1761332040000,68365.0,68370.0,68360.0,68365.0,980
1761332100000,68362.5,68370.0,68360.0,68365.0,2267
1761332160000,68367.5,68385.0,68360.0,68375.0,3064
1761332220000,68377.5,68377.5,68365.0,68367.5,1161
1761332280000,68370.0,68380.0,68365.0,68380.0,937
1761332340000,68380.0,68382.5,68375.0,68380.0,1540
1761332400000,68377.5,68392.5,68377.5,68385.0,1964
1761332460000,68385.0,68387.5,68377.5,68387.5,963
1761332520000,68387.5,68400.0,68385.0,68395.0,2519
1761332580000,68397.5,68397.5,68382.5,68385.0,1255
1761332640000,68385.0,68400.0,68382.5,68400.0,1702
1761332700000,68400.0,68407.5,68397.5,68397.5,2213
1761332760000,68400.0,68400.0,68387.5,68392.5,1632
1761332820000,68392.5,68400.0,68390.0,68390.0,1351
1761332880000,68390.0,68400.0,68387.5,68397.5,1125
1761332940000,68397.5,68407.5,68397.5,68405.0,1291
1761333000000,68402.5,68405.0,68397.5,68397.5,1184
1761333060000,68400.0,68407.5,68395.0,68407.5,987
1761333120000,68405.0,68410.0,68397.5,68400.0,1255
1761333180000,68402.5,68402.5,68390.0,68392.5,1525
1761333240000,68392.5,68397.5,68387.5,68390.0,691
1761333300000,68392.5,68392.5,68382.5,68387.5,1140
1761333360000,68390.0,68390.0,68382.5,68387.5,799
1761333420000,68387.5,68390.0,68380.0,68387.5,1325
1761333480000,68387.5,68387.5,68377.5,68380.0,1457
1761333540000,68380.0,68382.5,68370.0,68375.0,2313
1761333600000,68375.0,68382.5,68365.0,68375.0,2550
1761333660000,68375.0,68387.5,68375.0,68385.0,1974
1761333720000,68385.0,68400.0,68385.0,68397.5,2353
1761333780000,68400.0,68400.0,68390.0,68395.0,697
1761333840000,68395.0,68400.0,68392.5,68392.5,1254
1761333900000,68392.5,68400.0,68390.0,68392.5,1204
1761333960000,68395.0,68405.0,68390.0,68400.0,1622
1761334020000,68400.0,68407.5,68397.5,68402.5,1495
1761334080000,68400.0,68402.5,68392.5,68392.5,794
1761334140000,68392.5,68395.0,68382.5,68382.5,1798
1761334200000,68385.0,68387.5,68375.0,68375.0,1715
1761334260000,68375.0,68387.5,68375.0,68382.5,2105
1761334320000,68385.0,68385.0,68377.5,68377.5,989
1761334380000,68380.0,68385.0,68377.5,68382.5,1011
1761334440000,68382.5,68385.0,68370.0,68372.5,1609
1761334500000,68372.5,68372.5,68357.5,68360.0,2705
1761334560000,68360.0,68370.0,68352.5,68370.0,3425
1761334620000,68370.0,68380.0,68362.5,68377.5,1601
1761334680000,68377.5,68377.5,68367.5,68370.0,1256
1761334740000,68370.0,68372.5,68362.5,68362.5,1009
1761334800000,68362.5,68370.0,68355.0,68355.0,1694
1761334860000,68352.5,68357.5,68345.0,68347.5,2542
1761334920000,68345.0,68350.0,68332.5,68347.5,3639
1761334980000,68347.5,68352.5,68330.0,68332.5,2964
1761335040000,68332.5,68345.0,68330.0,68330.0,2700
1761335100000,68330.0,68355.0,68327.5,68352.5,3096
1761335160000,68355.0,68360.0,68340.0,68342.5,2850
1761335220000,68342.5,68342.5,68332.5,68335.0,2338
1761335280000,68335.0,68337.5,68320.0,68325.0,3148
1761335340000,68322.5,68340.0,68322.5,68332.5,2695
1761335400000,68332.5,68350.0,68300.0,68340.0,9781
1761335460000,68340.0,68345.0,68327.5,68335.0,4111
1761335520000,68335.0,68347.5,68315.0,68322.5,6693
1761335580000,68325.0,68335.0,68320.0,68330.0,3864
1761335640000,68330.0,68342.5,68320.0,68327.5,6858
1761335700000,68330.0,68330.0,68295.0,68312.5,13545
1761335760000,68315.0,68315.0,68285.0,68285.0,5585
1761335820000,68285.0,68310.0,68275.0,68297.5,8077
1761335880000,68297.5,68300.0,68267.5,68267.5,8753
1761335940000,68267.5,68287.5,68237.5,68272.5,58602
